Id,Title,Instrument,Total Runs,Total Spots,Total Bases,Total Size,Submitter,Center,Contact,Experiment,Study,Organism,Sample,Library Strategy,Library Source,Library Selection,Library Layout,Bioproject,Biosample,Run Accession,Run Spots,Run Bases,Create Date,Update Date
7465620,"GSM3674875: RTX430 Leaves, 21 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20789275,2099716775,931679450,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534935,SRP188707,Sorghum bicolor,SRS4500779,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159680,,,,2019/11/21,2019/03/18
7465619,"GSM3674874: RTX430 Leaves, 21 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22877013,2310578313,981514634,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534934,SRP188707,Sorghum bicolor,SRS4500778,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159681,,,,2019/11/21,2019/03/18
7465618,"GSM3674873: RTX430 Leaves, 21 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20560068,2076566868,878429372,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534933,SRP188707,Sorghum bicolor,SRS4500777,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159682,,,,2019/11/21,2019/03/18
7325856,TotalRNA3'Endseq_Sorghum bicolor_D1R2,Illumina HiSeq 2500,1,14259609,1033425674,436703927,SRA852092,"University of Kentucky, Lexington, Kentucky, USA.",Manohar Chakrabarti,SRX5418156,SRP186785,Sorghum bicolor,SRS4398358,OTHER,TRANSCRIPTOMIC,unspecified,SINGLE,PRJNA524156,SAMN10999657,,,,2019/02/25,2019/02/25
7325855,TotalRNA3'Endseq_Sorghum bicolor_D1R3,Illumina HiSeq 2500,1,11756618,849188392,358262041,SRA852092,"University of Kentucky, Lexington, Kentucky, USA.",Manohar Chakrabarti,SRX5418155,SRP186785,Sorghum bicolor,SRS4398358,OTHER,TRANSCRIPTOMIC,unspecified,SINGLE,PRJNA524156,SAMN10999657,,,,2019/02/25,2019/02/25
7325853,TotalRNA3'Endseq_Sorghum bicolor_D1R1,Illumina HiSeq 2500,1,12730792,910137595,382001902,SRA852092,"University of Kentucky, Lexington, Kentucky, USA.",Manohar Chakrabarti,SRX5418153,SRP186785,Sorghum bicolor,SRS4398358,OTHER,TRANSCRIPTOMIC,unspecified,SINGLE,PRJNA524156,SAMN10999657,,,,2019/02/25,2019/02/25
7325846,TotalRNA3'Endseq_Sorghum bicolor_D6R2,Illumina HiSeq 2500,1,15851346,1142900034,464159600,SRA852092,"University of Kentucky, Lexington, Kentucky, USA.",Manohar Chakrabarti,SRX5418146,SRP186785,Sorghum bicolor,SRS4398355,OTHER,TRANSCRIPTOMIC,unspecified,SINGLE,PRJNA524156,SAMN10999661,,,,2019/02/25,2019/02/25
7325845,TotalRNA3'Endseq_Sorghum bicolor_D6R3,Illumina HiSeq 2500,1,15376442,1100053350,457161133,SRA852092,"University of Kentucky, Lexington, Kentucky, USA.",Manohar Chakrabarti,SRX5418145,SRP186785,Sorghum bicolor,SRS4398355,OTHER,TRANSCRIPTOMIC,unspecified,SINGLE,PRJNA524156,SAMN10999661,,,,2019/02/25,2019/02/25
7325843,TotalRNA3'Endseq_Sorghum bicolor_D6R1,Illumina HiSeq 2500,1,10484043,769048822,327790092,SRA852092,"University of Kentucky, Lexington, Kentucky, USA.",Manohar Chakrabarti,SRX5418143,SRP186785,Sorghum bicolor,SRS4398355,OTHER,TRANSCRIPTOMIC,unspecified,SINGLE,PRJNA524156,SAMN10999661,,,,2019/02/25,2019/02/25
7319601,Drought_6hrs_rep1_RNAseq,Illumina HiSeq 2500,1,30664080,2664408660,1791544866,SRA851662,BioCI,Manohar Chakrabarti,SRX5411901,SRP186650,Sorghum bicolor,SRS4393849,RNA-Seq,TRANSCRIPTOMIC,other,SINGLE,PRJNA523862,SAMN10990214,,,,2019/05/03,2019/02/22
7319600,Drought_1hr_rep2_RNAseq,Illumina HiSeq 2500,1,30283866,2480101652,1740514368,SRA851662,BioCI,Manohar Chakrabarti,SRX5411900,SRP186650,Sorghum bicolor,SRS4393843,RNA-Seq,TRANSCRIPTOMIC,other,SINGLE,PRJNA523862,SAMN10990208,,,,2019/05/03,2019/02/22
7319599,Drought_6hrs_rep2_RNAseq,Illumina HiSeq 2500,1,11788148,954431631,660917646,SRA851662,BioCI,Manohar Chakrabarti,SRX5411899,SRP186650,Sorghum bicolor,SRS4393849,RNA-Seq,TRANSCRIPTOMIC,other,SINGLE,PRJNA523862,SAMN10990214,,,,2019/05/03,2019/02/22
7319593,Drought_6hrs_rep3_RNAseq,Illumina HiSeq 2500,1,44810022,3581810959,2353045387,SRA851662,BioCI,Manohar Chakrabarti,SRX5411893,SRP186650,Sorghum bicolor,SRS4393849,RNA-Seq,TRANSCRIPTOMIC,other,SINGLE,PRJNA523862,SAMN10990214,,,,2019/05/03,2019/02/22
7319586,Drought_1hr_rep3_RNAseq,Illumina HiSeq 2500,1,44889711,4003169342,2603481791,SRA851662,BioCI,Manohar Chakrabarti,SRX5411886,SRP186650,Sorghum bicolor,SRS4393843,RNA-Seq,TRANSCRIPTOMIC,other,SINGLE,PRJNA523862,SAMN10990208,,,,2019/05/03,2019/02/22
7319583,Drought_1hr_rep1_RNAseq,Illumina HiSeq 2500,1,46326504,4166576763,2749548314,SRA851662,BioCI,Manohar Chakrabarti,SRX5411883,SRP186650,Sorghum bicolor,SRS4393843,RNA-Seq,TRANSCRIPTOMIC,other,SINGLE,PRJNA523862,SAMN10990208,,,,2019/05/03,2019/02/22
7316363,PATseq_Sorghum bicolor_D1R3,Illumina HiSeq 2500,1,14414830,1378240971,779374506,SRA851537,BioCI,Manohar Chakrabarti,SRX5408663,SRP186606,Sorghum bicolor,SRS4392707,OTHER,TRANSCRIPTOMIC,other,SINGLE,PRJNA523821,SAMN10988794,,,,2019/02/28,2019/02/22
7316357,PATseq_Sorghum bicolor_D6R2,Illumina HiSeq 2500,1,19152170,1878489591,1184413702,SRA851537,BioCI,Manohar Chakrabarti,SRX5408657,SRP186606,Sorghum bicolor,SRS4392710,OTHER,TRANSCRIPTOMIC,other,SINGLE,PRJNA523821,SAMN10988793,,,,2019/02/28,2019/02/22
7316356,PATseq_Sorghum bicolor_D1R2,Illumina HiSeq 2500,1,13272793,1272494540,728515629,SRA851537,BioCI,Manohar Chakrabarti,SRX5408656,SRP186606,Sorghum bicolor,SRS4392707,OTHER,TRANSCRIPTOMIC,other,SINGLE,PRJNA523821,SAMN10988794,,,,2019/02/28,2019/02/22
7316354,PATseq_Sorghum bicolor_D6R3,Illumina HiSeq 2500,1,20065813,1940832536,1140946930,SRA851537,BioCI,Manohar Chakrabarti,SRX5408654,SRP186606,Sorghum bicolor,SRS4392710,OTHER,TRANSCRIPTOMIC,other,SINGLE,PRJNA523821,SAMN10988793,,,,2019/02/28,2019/02/22
7316353,PATseq_Sorghum bicolor_D6R1,Illumina HiSeq 2500,1,18702381,1826620844,1103286536,SRA851537,BioCI,Manohar Chakrabarti,SRX5408653,SRP186606,Sorghum bicolor,SRS4392710,OTHER,TRANSCRIPTOMIC,other,SINGLE,PRJNA523821,SAMN10988793,,,,2019/02/28,2019/02/22
7316349,PATseq_Sorghum bicolor_D1R1,Illumina HiSeq 2500,1,12861801,1240704363,714200749,SRA851537,BioCI,Manohar Chakrabarti,SRX5408649,SRP186606,Sorghum bicolor,SRS4392707,OTHER,TRANSCRIPTOMIC,other,SINGLE,PRJNA523821,SAMN10988794,,,,2019/02/28,2019/02/22
3559088,RNA-Seq analysis of Sorghum sudanense,Illumina HiSeq 4000,1,408753407,122574986550,53673553934,SRA513241,Sichuan Academy of Agricultural Sciences; Sichuan ,Yongqun Zhu,SRX2450658,SRP095822,Sorghum bicolor subsp. drummondii,SRS1884027,RNA-Seq,TRANSCRIPTOMIC,PolyA,PAIRED,PRJNA359376,SAMN06190471,,,,2017/04/12,2016/12/29
2473260,GSM2133761: IS22330_DS_3; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23514842,4702968400,3250755157,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728711,SRP073986,Sorghum bicolor,SRS1413272,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903825,,,,2016/04/28,2016/04/26
2473259,GSM2133760: IS22330_DS_2; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23335648,4667129600,3218704724,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728710,SRP073986,Sorghum bicolor,SRS1413271,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903824,,,,2016/04/28,2016/04/26
2473258,GSM2133759: IS22330_DS_1; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23409913,4681982600,3175036239,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728709,SRP073986,Sorghum bicolor,SRS1413270,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903823,,,,2016/04/28,2016/04/26
2473257,GSM2133758: IS22330_WW_3; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23901435,4780287000,3292084867,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728708,SRP073986,Sorghum bicolor,SRS1413269,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903822,,,,2016/04/28,2016/04/26
2473256,GSM2133757: IS22330_WW_2; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23391907,4678381400,3239414463,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728707,SRP073986,Sorghum bicolor,SRS1413268,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903821,,,,2016/04/28,2016/04/26
2473255,GSM2133756: IS22330_WW_1; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23964074,4792814800,3315871412,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728706,SRP073986,Sorghum bicolor,SRS1413267,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903820,,,,2016/04/28,2016/04/26
2473254,GSM2133755: IS20351_DS_3; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23458470,4691694000,3223683668,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728705,SRP073986,Sorghum bicolor,SRS1413266,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903819,,,,2016/04/28,2016/04/26
2473253,GSM2133754: IS20351_DS_2; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,22800008,4560001600,3137735986,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728704,SRP073986,Sorghum bicolor,SRS1413264,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903818,,,,2016/04/28,2016/04/26
2473252,GSM2133753: IS20351_DS_1; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,24041200,4808240000,3318819370,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728703,SRP073986,Sorghum bicolor,SRS1413265,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903817,,,,2016/04/28,2016/04/26
2473251,GSM2133752: IS20351_WW_3; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23831987,4766397400,3300599044,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728702,SRP073986,Sorghum bicolor,SRS1413263,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903816,,,,2016/04/28,2016/04/26
2473250,GSM2133751: IS20351_WW_2; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23403237,4680647400,3223437999,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728701,SRP073986,Sorghum bicolor,SRS1413261,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903815,,,,2016/04/28,2016/04/26
2473249,GSM2133750: IS20351_WW_1; Sorghum bicolor; RNA-Seq,Illumina Genome Analyzer IIx,1,23400214,4680042800,3373119545,SRA420501,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX1728700,SRP073986,Sorghum bicolor,SRS1413262,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA319738,SAMN04903814,,,,2016/04/28,2016/04/26
1677359,Illumina HiScanSQ paired end sequencing; RNA-seq of Sorghum bicolor with drought tolerant genotype grown under drought-stress or no-stress control environment,Illumina HiScanSQ,1,23431944,4733252688,3270568964,ERA440712,ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS),European Nucleotide Archive,ERX966119,ERP010515,Sorghum bicolor,ERS737678,RNA-Seq,TRANSCRIPTOMIC,RANDOM,PAIRED,PRJEB9413,SAMEA3401527,,,,2015/10/23,2015/10/21
1677358,Illumina HiScanSQ paired end sequencing; RNA-seq of Sorghum bicolor with drought tolerant genotype grown under drought-stress or no-stress control environment,Illumina HiScanSQ,1,27444678,5543824956,3834719969,ERA440712,ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS),European Nucleotide Archive,ERX966118,ERP010515,Sorghum bicolor,ERS737677,RNA-Seq,TRANSCRIPTOMIC,RANDOM,PAIRED,PRJEB9413,SAMEA3401526,,,,2015/10/23,2015/10/21
1440172,Sorghum bicolor S8 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,33656587,3197375765,2126648275,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992356,SRP057095,Sorghum bicolor,SRS907075,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480665,,,,2017/03/28,2015/04/13
1440168,Sorghum bicolor S8 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,33203931,3154373445,2124916621,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992352,SRP057095,Sorghum bicolor,SRS907072,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480660,,,,2017/03/28,2015/04/13
1440163,Sorghum bicolor S7 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,27507882,2613248790,1781855633,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992347,SRP057095,Sorghum bicolor,SRS907067,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480657,,,,2017/03/28,2015/04/13
1440158,Sorghum bicolor S7 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,28953091,2750543645,1866787726,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992342,SRP057095,Sorghum bicolor,SRS907063,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480654,,,,2017/03/28,2015/04/13
1440155,Sorghum bicolor S6 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,27119084,2576312980,1731518520,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992339,SRP057095,Sorghum bicolor,SRS907058,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480651,,,,2017/03/28,2015/04/13
1440150,Sorghum bicolor S6 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,28641864,2720977080,1874226632,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992334,SRP057095,Sorghum bicolor,SRS907055,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480646,,,,2017/03/28,2015/04/13
1440144,Sorghum bicolor S5 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,22148521,2104109495,1435912618,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992328,SRP057095,Sorghum bicolor,SRS907050,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480640,,,,2017/03/28,2015/04/13
1440140,Sorghum bicolor S5 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,27789890,2640039550,1800997727,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992324,SRP057095,Sorghum bicolor,SRS907047,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03480637,,,,2017/03/28,2015/04/13
1440137,Sorghum bicolor S4 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,22956939,2180909205,1523312994,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992321,SRP057095,Sorghum bicolor,SRS907044,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470250,,,,2017/03/28,2015/04/13
1440132,Sorghum bicolor S4 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,26553538,2522586110,1734227907,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992316,SRP057095,Sorghum bicolor,SRS907040,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470245,,,,2017/03/28,2015/04/13
1440126,Sorghum bicolor S3 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,15722330,1493621350,1058532829,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992310,SRP057095,Sorghum bicolor,SRS907034,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470235,,,,2017/03/28,2015/04/13
1440123,Sorghum bicolor S3 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,28303772,2688858340,1768136708,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992307,SRP057095,Sorghum bicolor,SRS907032,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470222,,,,2017/03/28,2015/04/13
1440119,Sorghum bicolor S2 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,25227646,2396626370,1651366579,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992303,SRP057095,Sorghum bicolor,SRS907030,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470215,,,,2017/03/28,2015/04/13
1440114,Sorghum bicolor S2 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,20528765,1950232675,1357368150,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992298,SRP057095,Sorghum bicolor,SRS907024,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470213,,,,2017/03/28,2015/04/13
1440071,Sorghum bicolor S1 accession drought stressed root transcriptome,Illumina HiSeq 2500,1,25715005,2442925475,1698000340,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992295,SRP057095,Sorghum bicolor,SRS907021,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470211,,,,2017/03/28,2015/04/13
1440068,Sorghum bicolor S1 accession drought stressed leaf transcriptome,Illumina HiSeq 2500,1,28301965,2688686675,1786424538,SRA258388,M.S.Swaminathan Research Foundation,Suja George,SRX992292,SRP057095,Sorghum bicolor,SRS907018,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA276167,SAMN03470209,,,,2017/03/28,2015/04/13
734680,Drought-responsive small RNAs in Sorghum bicolor (L.) Moench,Illumina Genome Analyzer IIx,1,19821595,693755825,374391067,ERA208090,"National Bureau of Plant Genetic Resources, New De",ArrayExpress,ERX240648,ERP002522,Sorghum bicolor,ERS239305,RNA-Seq,TRANSCRIPTOMIC,RANDOM,SINGLE,PRJEB1849,SAMEA2065629,,,,2014/05/14,2014/08/12
734679,Drought-responsive small RNAs in Sorghum bicolor (L.) Moench,Illumina Genome Analyzer IIx,1,22878203,800737105,449970914,ERA208090,"National Bureau of Plant Genetic Resources, New De",ArrayExpress,ERX240647,ERP002522,Sorghum bicolor,ERS239304,RNA-Seq,TRANSCRIPTOMIC,RANDOM,SINGLE,PRJEB1849,SAMEA2065628,,,,2014/05/14,2014/08/12
734678,Drought-responsive small RNAs in Sorghum bicolor (L.) Moench,Illumina Genome Analyzer IIx,1,21740738,760925830,415274994,ERA208090,"National Bureau of Plant Genetic Resources, New De",ArrayExpress,ERX240646,ERP002522,Sorghum bicolor,ERS239303,RNA-Seq,TRANSCRIPTOMIC,RANDOM,SINGLE,PRJEB1849,SAMEA1969582,,,,2014/05/14,2014/08/12
734677,Drought-responsive small RNAs in Sorghum bicolor (L.) Moench,Illumina Genome Analyzer IIx,1,18890943,661183005,373368895,ERA208090,"National Bureau of Plant Genetic Resources, New De",ArrayExpress,ERX240645,ERP002522,Sorghum bicolor,ERS239302,RNA-Seq,TRANSCRIPTOMIC,RANDOM,SINGLE,PRJEB1849,SAMEA2065467,,,,2014/05/14,2014/08/12
120199,GSM822664: sorghum_drought,Illumina Genome Analyzer,1,31099345,1243973800,790526317,SRA047355,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX103385,SRP009100,Sorghum bicolor,SRS269136,RNA-Seq,TRANSCRIPTOMIC,other,SINGLE,PRJNA149413,SAMN00744436,,,,2015/10/25,2014/06/17
